videoid,contentUrl,duration,caption
1029597113,https://ak.picdn.net/shutterstock/videos/1029597113/preview/stock-footage-an-underwater-shot-of-a-turtle-in-the-maldives.mp4,PT00H00M09S,An underwater shot of a turtle in the maldives.
1023783058,https://ak.picdn.net/shutterstock/videos/1023783058/preview/stock-footage-guadeloupe-france-january-aerial-of-the-scenery-and-natural-landscape-in-guadeloupe.mp4,PT00H00M40S,"Guadeloupe / france - january 1, 2019 : aerial of the scenery and natural landscape in guadeloupe, a french overseas region in the carribean."
1043335453,https://ak.picdn.net/shutterstock/videos/1043335453/preview/stock-footage-a-white-sand-beach-on-the-rio-negro-anavilhanas-national-park-in-the-amazon-rainforest-tourist.mp4,PT00H00M58S,"A white-sand beach on the rio negro, anavilhanas national park, in the amazon rainforest. tourist destination near the capital manaus. amazonas, brazil."
1023373513,https://ak.picdn.net/shutterstock/videos/1023373513/preview/stock-footage-honduras-mexico-december-norwegian-cetaway-cruise-ship-docked-in-tropical-port-during.mp4,PT00H00M29S,"Honduras,mexico - december 21, 2018: norwegian cetaway cruise ship docked in tropical port during sunny day.moving camera right site."
25579496,https://ak.picdn.net/shutterstock/videos/25579496/preview/stock-footage-desert-time-lapse-medium-long-shot-of-the-ripples-on-a-dune-as-the-wind-blows-sand-across-the.mp4,PT00H00M09S,Desert time lapse. medium long-shot of the ripples on a dune as the wind blows sand across the desert.
1029966176,https://ak.picdn.net/shutterstock/videos/1029966176/preview/stock-footage-flag-of-honduras-fluttering-and-a-fsoccer-ball-rolls-on-the-lawn-d-rendering.mp4,PT00H00M12S,"Flag of honduras fluttering and a fsoccer ball rolls on the lawn, 3d rendering"
1035515408,https://ak.picdn.net/shutterstock/videos/1035515408/preview/stock-footage-new-york-city-usa-cyclist-crossing-the-road-on-busy-street-in-new-york-city-rush-hour.mp4,PT00H00M39S,"New york city usa 01.01.19 - cyclist crossing the road on busy street in new york city ,rush hour traffic,manhattan. cars passing through. people walking along street exploring the city. sunny day"
1056322748,https://ak.picdn.net/shutterstock/videos/1056322748/preview/stock-footage-asian-robotic-engineer-programming-on-laptop-examine-artificial-intelligence-in-science-laboratory.mp4,PT00H00M10S,Asian robotic engineer programming on laptop examine artificial intelligence in science laboratory. his colleagues testing humanoid robot model prototype on background.
18083845,https://ak.picdn.net/shutterstock/videos/18083845/preview/stock-footage-in-italy-brebbia-ancient-religion-building-for-catholic-and-clock-tower.mp4,PT00H00M13S,In italy brebbia  ancient   religion  building    for catholic and clock tower
20393836,https://ak.picdn.net/shutterstock/videos/20393836/preview/stock-footage-energy-generation-industry-worker-men-analyzing-wind-turbines-plan-collaboration-ultra-high.mp4,PT00H00M40S,"Energy generation industry worker men analyzing wind turbines plan collaboration. ultra high definition, ultrahd, ultra hd, uhd, 4k, 2160p, 4096x2160"
11351036,https://ak.picdn.net/shutterstock/videos/11351036/preview/stock-footage-the-circle-shape-of-twirl-ring-lens-flares-with-dark-background.mp4,PT00H00M10S,The circle shape of twirl ring lens flares with dark background
18165694,https://ak.picdn.net/shutterstock/videos/18165694/preview/stock-footage-blue-tenderness-background-loop.mp4,PT00H00M10S,Blue tenderness background loop
1056838418,https://ak.picdn.net/shutterstock/videos/1056838418/preview/stock-footage-burlington-wi-july-rd-water-gushes-through-the-fox-river-dam-at-case-eagle-park-as-it.mp4,PT00H00M06S,"Burlington, wi - july 3rd, 2020: water gushes through the fox river dam at  case eagle park as it splashes up on the concrete and steel structure before the water rapids continue downstream."
1014631697,https://ak.picdn.net/shutterstock/videos/1014631697/preview/stock-footage-beautiful-young-woman-with-sores-from-herpes-on-her-lips-the-girl-is-sick-of-laughing-because-of.mp4,PT00H00M13S,Beautiful young woman with sores from herpes on her lips. the girl is sick of laughing because of the cold on her lips. grimace of pain.
24408557,https://ak.picdn.net/shutterstock/videos/24408557/preview/stock-footage-beautiful-girl-is-enjoying-a-warm-day-in-the-cafe-and-use-the-phone.mp4,PT00H00M19S,Beautiful girl is enjoying a warm day in the cafe and use the phone
1049878987,https://ak.picdn.net/shutterstock/videos/1049878987/preview/stock-footage-birthday-cake-number-stars-sky-and-moon-concept-blue-candle-is-fire-by-lighter-and-then-blows.mp4,PT00H00M34S,"Birthday cake number 10 stars sky and moon concept, blue candle is fire by lighter and then blows out. copy space on right side of screen if required. close-up and slow motion"
1040665181,https://ak.picdn.net/shutterstock/videos/1040665181/preview/stock-footage-eu-flags-and-belgium-flags-together.mp4,PT00H00M11S,Eu flags and belgium flags together
1031828735,https://ak.picdn.net/shutterstock/videos/1031828735/preview/stock-footage-flight-of-a-seagull-slow-motion.mp4,PT00H00M32S,Flight of a seagull. slow motion.
3510317,https://ak.picdn.net/shutterstock/videos/3510317/preview/stock-footage-rare-shot-of-nudibranch-mating-including-penetration-clip-of.mp4,PT00H00M10S,"Rare shot of nudibranch mating, including penetration, clip 5 of 5"
2537885,https://ak.picdn.net/shutterstock/videos/2537885/preview/stock-footage-cables-wires-and-lights-on-network-server.mp4,PT00H00M15S,"Cables, wires and lights on network server."
4221727,https://ak.picdn.net/shutterstock/videos/4221727/preview/stock-footage--s-a-women-decides-how-her-husbands-remains-should-be-handled-after-he-is-killed-in-world-war.mp4,PT00H01M36S,1940s - a women decides how her husbands remains should be handled after he is killed in world war 2
25675244,https://ak.picdn.net/shutterstock/videos/25675244/preview/stock-footage-indian-ocean-maldives-march-female-scuba-diver-swims-behind-a-whitetip-reef-shark.mp4,PT00H00M29S,"Indian ocean, maldives - march 2017: female scuba diver swims behind a whitetip reef shark (triaenodon obesus) in the night, indian ocean, maldives"
12039431,https://ak.picdn.net/shutterstock/videos/12039431/preview/stock-footage-bad-urach-germany-circa-august-marktplatz-and-city-hall.mp4,PT00H00M13S,"Bad urach, germany - circa august 2015 marktplatz and city hall"
17700430,https://ak.picdn.net/shutterstock/videos/17700430/preview/stock-footage-entertainment-tv-studio-set-virtual-green-screen-background-loop.mp4,PT00H00M10S,Entertainment tv studio set - virtual green screen background loop
1031471789,https://ak.picdn.net/shutterstock/videos/1031471789/preview/stock-footage-running-clouds-over-blue-sky.mp4,PT00H00M13S,Running clouds over blue sky
32075155,https://ak.picdn.net/shutterstock/videos/32075155/preview/stock-footage-aerial-view-of-luzhniki-metro-bridge-also-known-as-metromost-heavy-traffic-at-night-moscow-river.mp4,PT00H00M20S,"Aerial view of luzhniki metro bridge, also known as metromost, heavy traffic at night.moscow river and city skyline during sunset. big city life concept."
1028941844,https://ak.picdn.net/shutterstock/videos/1028941844/preview/stock-footage-aerial-view-of-beach-with-shade-emerald-blue-water-and-wave-foam-on-tropical-sea.mp4,PT00H00M14S,Aerial view of beach with shade emerald blue water and wave foam on tropical sea
1007743975,https://ak.picdn.net/shutterstock/videos/1007743975/preview/stock-footage-two-businessman-colleagues-standing-and-chatting-standing-near-railing-in-hall-of-modern-business.mp4,PT00H00M10S,Two businessman colleagues standing and chatting standing near railing in hall of modern business center
4466222,https://ak.picdn.net/shutterstock/videos/4466222/preview/stock-footage-uncooked-pork-sausages-on-grill.mp4,PT00H00M05S,Uncooked pork sausages on grill
1048625743,https://ak.picdn.net/shutterstock/videos/1048625743/preview/stock-footage--d-club-visuual-illustration-motion-background-live-wallpaper-vj-loop-of-blue-futuristic-sci-fi.mp4,PT00H00M10S,3d club visuual illustration motion background live wallpaper vj loop of blue futuristic sci-fi tunnel corridor with cool shiny reflections
32327770,https://ak.picdn.net/shutterstock/videos/32327770/preview/stock-footage-decorative-d-snowflakes-float-in-air-and-shine-at-night-on-a-green-background-use-as-animated.mp4,PT00H00M20S,"Decorative 3d snowflakes float in air and shine at night on a green background. use as animated christmas, new year card or background with shining snowflakes, lens flare, bokeh. snowflake v3."
1051347751,https://ak.picdn.net/shutterstock/videos/1051347751/preview/stock-footage-three-coronavirus-or-covid-test-tube-kits-on-the-rack-with-the-yellow-hazard-sign-on-the-side.mp4,PT00H00M09S,Three coronavirus or covid-19 test tube kits on the rack with the yellow hazard sign on the side
1040118974,https://ak.picdn.net/shutterstock/videos/1040118974/preview/stock-footage-glow-of-the-sun-in-the-sky.mp4,PT00H00M09S,Glow of the sun in the sky
25265513,https://ak.picdn.net/shutterstock/videos/25265513/preview/stock-footage-wooden-cutting-board-summer-home-garden-background.mp4,PT00H00M22S,Wooden cutting board summer home garden background
8160649,https://ak.picdn.net/shutterstock/videos/8160649/preview/stock-footage-grocer-help-woman-pick-apples-in-market.mp4,PT00H00M27S,Grocer help woman pick apples in market
11608364,https://ak.picdn.net/shutterstock/videos/11608364/preview/stock-footage-woman-trimming-her-plants.mp4,PT00H00M16S,Woman trimming her plants
1059907019,https://ak.picdn.net/shutterstock/videos/1059907019/preview/stock-footage-wood-ants-crawling-over-forest-floor-static-handheld.mp4,PT00H00M17S,"Wood ants crawling over forest floor, static handheld"
1041880804,https://ak.picdn.net/shutterstock/videos/1041880804/preview/stock-footage-carpentry-indoors-a-man-woodworker-put-on-a-protective-glasses.mp4,PT00H00M15S,Carpentry indoors - a man woodworker put on a protective glasses
8463568,https://ak.picdn.net/shutterstock/videos/8463568/preview/stock-footage-smoke-from-natural-hot-springs-that-are-naturally-occurring-mineral-water-is-an-interesting-tourist.mp4,PT00H00M12S,Smoke from natural hot springs that are naturally occurring mineral water is an interesting tourist attraction in thailand.
16515598,https://ak.picdn.net/shutterstock/videos/16515598/preview/stock-footage-chachoengsao-thailand-may-many-priests-do-not-know-the-name-of-joint-activities-the.mp4,PT00H00M21S,"Chachoengsao, thailand - may 11.
many priests do not know the name of joint activities. the religious ceremony in thailand.
on may 11, 2016 in chachoengsao, thailand."
1015037590,https://ak.picdn.net/shutterstock/videos/1015037590/preview/stock-footage-aerial-view-of-van-city-van-lake-port-panoramic-city-view-van-turkey.mp4,PT00H00M20S,"Aerial view of van city, van lake port,panoramic city view. van,turkey 11.02.2018"
1062655747,https://ak.picdn.net/shutterstock/videos/1062655747/preview/stock-footage-established-aerial-view-of-jatigede-dam-the-second-largest-dam-in-indonesia.mp4,PT00H00M24S,"Established aerial view of jatigede dam, the second largest dam in indonesia"
1020159022,https://ak.picdn.net/shutterstock/videos/1020159022/preview/stock-footage-woman-cuts-celery-on-a-cutting-board-for-cooking-homemade-vegetable-salad.mp4,PT00H00M09S,Woman cuts celery on a cutting board for cooking homemade vegetable salad.
1055310200,https://ak.picdn.net/shutterstock/videos/1055310200/preview/stock-footage-christmas-tree-decorations-on-a-white-background-festive-christmas-balls-on-white-isolated-new.mp4,PT00H00M20S,"Christmas tree decorations on a white background. festive christmas balls on white, isolated. new year tree and holiday concept."
1035695891,https://ak.picdn.net/shutterstock/videos/1035695891/preview/stock-footage-lviv-ukraine-aug-lady-in-casual-clothing-relaxing-on-couch-and-holding-prekeyed.mp4,PT00H00M16S,"Lviv, ukraine - aug 19, 2019: lady in casual clothing relaxing on couch and holding prekeyed smartphone in hands, template"
9919067,https://ak.picdn.net/shutterstock/videos/9919067/preview/stock-footage-bottle-of-milk-and-glass-white-background-studio.mp4,PT00H00M16S,Bottle of milk and glass - white background studio
30227638,https://ak.picdn.net/shutterstock/videos/30227638/preview/stock-footage-purple-abstract-background-and-wave-light-loop.mp4,PT00H00M20S,"Purple abstract background and wave light, loop"
1031839688,https://ak.picdn.net/shutterstock/videos/1031839688/preview/stock-footage-abstract-background-with-beautiful-color-k.mp4,PT00H00M07S,Abstract background with beautiful color 4k
1023568918,https://ak.picdn.net/shutterstock/videos/1023568918/preview/stock-footage-people-are-taking-cigarettes-out-of-cigarette-packs.mp4,PT00H00M07S,People are taking cigarettes out of cigarette packs.
1042927909,https://ak.picdn.net/shutterstock/videos/1042927909/preview/stock-footage-time-lapse-of-emerald-buddha-temple-or-wat-phra-kaew-grand-palace-a-buddhist-temple-illuminated.mp4,PT00H00M11S,"Time lapse of emerald buddha temple or wat phra kaew, grand palace, a buddhist temple illuminated at night with cars lights in bangkok city, thailand. thai architecture buildings background."
4608413,https://ak.picdn.net/shutterstock/videos/4608413/preview/stock-footage-paignton-seafront-pier-and-beach-torbay-devon-england-near-tourist-destinations-of-torquay-and.mp4,PT00H00M13S,Paignton seafront pier and beach torbay devon england near tourist destinations of torquay and brixham
1039873436,https://ak.picdn.net/shutterstock/videos/1039873436/preview/stock-footage-aerial-rise-high-up-above-australian-desert-and-lake-facing-the-sun-with-lens-flare.mp4,PT00H00M14S,Aerial rise high up above australian desert and lake facing the sun with lens flare
4697717,https://ak.picdn.net/shutterstock/videos/4697717/preview/stock-footage-rio-across-the-bay.mp4,PT00H00M11S,Rio across the bay
1022127091,https://ak.picdn.net/shutterstock/videos/1022127091/preview/stock-footage--d-building-city-footage.mp4,PT00H00M20S,3d building city footage
1055363576,https://ak.picdn.net/shutterstock/videos/1055363576/preview/stock-footage-exhausted-the-manager-is-sorting-out-documents-at-his-workplace-the-electricity-fails-loses-his.mp4,PT00H00M33S,"Exhausted-the manager is sorting out documents at his workplace, the electricity fails, loses his temper and smashes the computer monitor"
1056888359,https://ak.picdn.net/shutterstock/videos/1056888359/preview/stock-footage-atlanta-georgia-usa-november-business-area-and-historic-buildings-in-downtown.mp4,PT00H00M27S,"Atlanta, georgia, usa – november 27, 2019:  business area and historic buildings in downtown atlanta georgia usa"
3107023,https://ak.picdn.net/shutterstock/videos/3107023/preview/stock-footage-beach-and-waves.mp4,PT00H00M22S,Beach and waves
7042210,https://ak.picdn.net/shutterstock/videos/7042210/preview/stock-footage-flock-of-butterflies.mp4,PT00H00M10S,Flock of butterflies
1055637107,https://ak.picdn.net/shutterstock/videos/1055637107/preview/stock-footage-aerial-view-of-barents-sea-coastline-teriberka-kolsky-district-murmansk-region-russia.mp4,PT00H00M21S,"Aerial view of barents sea coastline , teriberka, kolsky district, murmansk region, russia"
1008104542,https://ak.picdn.net/shutterstock/videos/1008104542/preview/stock-footage-empty-dark-abstract-concrete-room-interior-architectural-background-night-view-of-the-illuminated.mp4,PT00H00M12S,Empty dark abstract concrete room interior. architectural background. night view of the illuminated. 3d animation and rendering
15735937,https://ak.picdn.net/shutterstock/videos/15735937/preview/stock-footage-wedding-the-bride-s-bouquet-bridal-bouquet-bouquet-of-white-flowers-near-the-tree.mp4,PT00H00M06S,Wedding. the bride's bouquet. bridal bouquet. bouquet of  white flowers near the tree
17956918,https://ak.picdn.net/shutterstock/videos/17956918/preview/stock-footage-aerial-view-of-a-nursery.mp4,PT00H00M20S,Aerial - view of a nursery.
1028922896,https://ak.picdn.net/shutterstock/videos/1028922896/preview/stock-footage-ammonia-nh-molecule-rotating-on-black-background.mp4,PT00H00M58S,Ammonia nh3 molecule rotating on black background
1040015588,https://ak.picdn.net/shutterstock/videos/1040015588/preview/stock-footage-portrait-of-scientists-are-making-an-analysis-of-the-dna-and-molecules-in-the-test-tubes-and-signs.mp4,PT00H00M20S,Portrait of scientists are making an analysis of the dna and molecules in the test tubes and signs results in laboratory.
1014479033,https://ak.picdn.net/shutterstock/videos/1014479033/preview/stock-footage-bangkok-thailand-july-traffic-in-bangkok.mp4,PT00H00M10S,"Bangkok, thailand-july 4, 2018: traffic in bangkok."
1024933721,https://ak.picdn.net/shutterstock/videos/1024933721/preview/stock-footage-connection-between-network-and-circle.mp4,PT00H00M20S,Connection between network and circle
12361358,https://ak.picdn.net/shutterstock/videos/12361358/preview/stock-footage-communist-flags-glow-hints-slow-motion-anti-government-demo-in-rome-italy-oct.mp4,PT00H00M15S,"Communist flags 2 glow hints slow motion. anti - government demo in rome, italy 15 oct 2011"
13050569,https://ak.picdn.net/shutterstock/videos/13050569/preview/stock-footage-an-abandoned-school-in-the-copter-survey.mp4,PT00H00M14S,An abandoned school in the copter survey
1060975591,https://ak.picdn.net/shutterstock/videos/1060975591/preview/stock-footage-horses-in-field-with-trees-bolting-runs-to-camera.mp4,PT00H00M18S,Horses in field with trees bolting runs to camera
24318317,https://ak.picdn.net/shutterstock/videos/24318317/preview/stock-footage-spring-in-berlin-wedding-in-april-germany.mp4,PT00H00M08S,"Spring in berlin-wedding in april 2016, germany"
33821275,https://ak.picdn.net/shutterstock/videos/33821275/preview/stock-footage-skyscrapers-against-the-sky-with-clouds.mp4,PT00H00M07S,Skyscrapers against the sky with clouds.
1022222170,https://ak.picdn.net/shutterstock/videos/1022222170/preview/stock-footage-circa-a-montage-shows-some-of-the-many-different-kinds-of-jobs-men-and-women-do-in-the-world.mp4,PT00H01M11S,Circa 1958 - a montage shows some of the many different kinds of jobs men and women do in the world of printing.
1062478207,https://ak.picdn.net/shutterstock/videos/1062478207/preview/stock-footage-close-up-of-african-father-and-mixed-race-child-holding-hands-over-flower-bush-background-parent.mp4,PT00H00M12S,"Close up of african father and mixed race child holding hands over flower bush background. parent and kid holding hands. childhood, family and support concept"
7013590,https://ak.picdn.net/shutterstock/videos/7013590/preview/stock-footage-sunset-view-from-lookout-mountain-park-overlooking-interstate-highway-near-denver-colorado-time.mp4,PT00H00M30S,"Sunset view from lookout mountain park overlooking interstate highway 70 near denver, colorado time lapse."
20253037,https://ak.picdn.net/shutterstock/videos/20253037/preview/stock-footage-sea-ocean-beach-waves-rocks-landscape-and-sunset-dusk-sky-beautiful-water-nature-storm.mp4,PT00H00M21S,"Sea, ocean beach waves. rocks landscape and sunset dusk sky. beautiful water nature storm background. breaking, rolling, ccrashing shore, coast. evening blue colorful seascape. dakr light horizon, bay"
32159992,https://ak.picdn.net/shutterstock/videos/32159992/preview/stock-footage-tokyo-japan-october-k-tourists-and-religious-visitors-pray-and-throw-coins-in-to-box-at.mp4,PT00H00M23S,"Tokyo, japan-01 october, 2017: 4k tourists and religious visitors pray and throw coins in to box at temple sensoji asakusa, tokyo city. people visit famous japanese shinto shrine kinryu-zan japan-dan"
18892532,https://ak.picdn.net/shutterstock/videos/18892532/preview/stock-footage-talking-on-skype-using-laptop.mp4,PT00H00M54S,Talking on skype using laptop
1017838072,https://ak.picdn.net/shutterstock/videos/1017838072/preview/stock-footage-hands-using-smartphone-in-modern-city.mp4,PT00H00M18S,Hands using smartphone in modern city
1006733605,https://ak.picdn.net/shutterstock/videos/1006733605/preview/stock-footage-silhouette-beach-party-sunset.mp4,PT00H00M13S,Silhouette - beach party sunset
12769541,https://ak.picdn.net/shutterstock/videos/12769541/preview/stock-footage-emergency-medical-service-female-paramedic-taking-stretcher-out-of-an-ambulance-at-the-site-of.mp4,PT00H00M11S,Emergency medical service female paramedic taking stretcher out of an ambulance at the site of illness or injury
2824285,https://ak.picdn.net/shutterstock/videos/2824285/preview/stock-footage-trees-and-bushes-on-the-rock-hill.mp4,PT00H00M10S,Trees and bushes on the rock hill
2779594,https://ak.picdn.net/shutterstock/videos/2779594/preview/stock-footage-fire-for-barbecue.mp4,PT00H00M15S,Fire for barbecue
1032923867,https://ak.picdn.net/shutterstock/videos/1032923867/preview/stock-footage-cup-of-hot-coffee-with-a-spoon-swirling-inside-isolated-loopable-clip-in-k-with-alpha-channel-to.mp4,PT00H00M20S,"Cup of hot coffee with a spoon swirling inside,  isolated loopable clip in 4k with alpha channel to use on the background you want."
1031999105,https://ak.picdn.net/shutterstock/videos/1031999105/preview/stock-footage-aerial-overhead-view-of-burnt-out-homes-from-the-devastating-forest-campfire-in-the-town-of.mp4,PT00H00M22S,Aerial overhead view of burnt out homes from the devastating forest campfire in the town of paradise california usa red weapon
10271522,https://ak.picdn.net/shutterstock/videos/10271522/preview/stock-footage-sunrise-and-fast-moving-clouds-over-the-singapore-sports-hub-stadium-the-official-home-of-the.mp4,PT00H00M26S,"Sunrise and fast moving clouds over the singapore sports hub stadium, the official home of the south east asian (s.e.a) games 2015"
17317462,https://ak.picdn.net/shutterstock/videos/17317462/preview/stock-footage-cup-of-coffee-on-wooden-table-bruges-cityscape-with-horse-drawn-carriage-full-hd-p.mp4,PT00H00M27S,"Cup of coffee on wooden table. bruges cityscape with horse drawn carriage. full hd, 1080p"
1053651074,https://ak.picdn.net/shutterstock/videos/1053651074/preview/stock-footage-portrait-happy-woman-in-headphones-stylish-sunglasses-listens-to-music-on-smartphone-sings-dances.mp4,PT00H00M13S,"Portrait happy woman in headphones, stylish sunglasses listens to music on smartphone sings, dances, smiling rhythmically shakes his head on pink background. monotone. emotions. life style. positive"
1014428711,https://ak.picdn.net/shutterstock/videos/1014428711/preview/stock-footage-bontida-romania-july-crowd-of-partying-people-head-banging-during-a-dj-excision-live.mp4,PT00H00M23S,"Bontida, romania - july 21,  2018: crowd of partying people head banging during a dj excision live set at electric castle festival"
1050224950,https://ak.picdn.net/shutterstock/videos/1050224950/preview/stock-footage-an-energy-saving-light-bulb-being-switch-on-then-off.mp4,PT00H00M14S,An energy saving light bulb being switch on then off
4867853,https://ak.picdn.net/shutterstock/videos/4867853/preview/stock-footage-pov-shot-going-down-the-amazon-river-in-brazil.mp4,PT00H00M56S,Pov shot going down the amazon river in brazil.
13463072,https://ak.picdn.net/shutterstock/videos/13463072/preview/stock-footage-heart-scanned-by-software.mp4,PT00H00M06S,Heart scanned by software
1019178202,https://ak.picdn.net/shutterstock/videos/1019178202/preview/stock-footage-young-woman-in-colorful-retro-clothes-dancing-with-an-old-cassette.mp4,PT00H00M17S,Young woman in colorful retro clothes dancing with an old cassette
30797983,https://ak.picdn.net/shutterstock/videos/30797983/preview/stock-footage-smoke-explosion-with-alpha-channel.mp4,PT00H00M19S,Smoke explosion with alpha channel
33941215,https://ak.picdn.net/shutterstock/videos/33941215/preview/stock-footage-rotation-of-a-corn-grits-background.mp4,PT00H00M28S,Rotation of a corn grits (background)
6500003,https://ak.picdn.net/shutterstock/videos/6500003/preview/stock-footage-zebra-adult-lone-standing-dry.mp4,PT00H00M13S,Zebra adult lone standing dry
1015998568,https://ak.picdn.net/shutterstock/videos/1015998568/preview/stock-footage-cold-mountain-river-with-raging-stream.mp4,PT00H00M06S,Cold mountain river with raging stream.
1027615874,https://ak.picdn.net/shutterstock/videos/1027615874/preview/stock-footage-time-lapse-clouds-blue-sky-in-horizon-fast-motion-after-rain-cloudscape-in-horizon-clear-weather.mp4,PT00H00M25S,"Time lapse clouds, blue sky in horizon, fast motion after rain cloudscape in horizon, clear weather, motion, moving away. /fhd."
20294593,https://ak.picdn.net/shutterstock/videos/20294593/preview/stock-footage-spherical-galactic-object-in-a-dark-background.mp4,PT00H00M50S,Spherical galactic object in a dark background
32688562,https://ak.picdn.net/shutterstock/videos/32688562/preview/stock-footage-plants-and-rock-beautiful-lush-greenery-information-on-rainforests.mp4,PT00H00M11S,Plants and rock. beautiful lush greenery. information on rainforests.
33921733,https://ak.picdn.net/shutterstock/videos/33921733/preview/stock-footage-olive-oil-over-tomato-broccoli-and-parsley.mp4,PT00H00M12S,Olive oil over tomato broccoli and parsley
1063125373,https://ak.picdn.net/shutterstock/videos/1063125373/preview/stock-footage-path-in-the-woods-between-trees.mp4,PT00H00M17S,Path in the woods between trees
1057747411,https://ak.picdn.net/shutterstock/videos/1057747411/preview/stock-footage-childhood-games-upbringing-and-development-concept-general-plan-of-small-children-boy-and-girl.mp4,PT00H00M08S,"Childhood, games, upbringing and development concept - general plan of small children boy and girl of same age with mom are playing with pyramid of multicolored rings of rainbow colors in kid playroom"
1014540080,https://ak.picdn.net/shutterstock/videos/1014540080/preview/stock-footage-new-orleans-united-states-june-buildings-in-a-city-at-night.mp4,PT00H00M10S,"New orleans, united states - june, 2017: buildings in a city at night"
8891170,https://ak.picdn.net/shutterstock/videos/8891170/preview/stock-footage-the-sea-at-sunset.mp4,PT00H00M16S,The sea at sunset
23511751,https://ak.picdn.net/shutterstock/videos/23511751/preview/stock-footage-heart-shape-background-animation-loop-golden.mp4,PT00H00M16S,Heart shape background animation - loop golden
23947234,https://ak.picdn.net/shutterstock/videos/23947234/preview/stock-footage-sunset-on-the-saikai-rainbow-bridge-in-penghu-islands-taiwan-the-bridge-is-officially-named.mp4,PT00H00M19S,"Sunset on the saikai rainbow bridge in penghu islands, taiwan. the bridge is officially named xiying hong bridge. the total length is about 200 meters."
1050662149,https://ak.picdn.net/shutterstock/videos/1050662149/preview/stock-footage-liquid-metal-is-pouring-metallurgical-plant-is-a-large-furnace-for-melting-metal-heavy-industry.mp4,PT00H00M13S,Liquid metal is pouring. metallurgical plant is a large furnace for melting metal. heavy industry.
34964497,https://ak.picdn.net/shutterstock/videos/34964497/preview/stock-footage-leaning-tower-of-pisa-with-cartoon-black-girl-selfie.mp4,PT00H00M17S,Leaning tower of pisa with cartoon black girl selfie
30529903,https://ak.picdn.net/shutterstock/videos/30529903/preview/stock-footage-factory-worker-use-industrial-control-panel-display-factory-k.mp4,PT00H00M08S,Factory worker use industrial control panel display factory. 4k.
1007400922,https://ak.picdn.net/shutterstock/videos/1007400922/preview/stock-footage-slow-motion-footage-of-making-of-phulka-a-kind-of-chapati-indian-thin-bread-made-from-wheat-dough.mp4,PT00H00M08S,Slow motion footage of making of phulka a kind of chapati: indian thin bread made from wheat dough being baked on gas stove in home.
1011419705,https://ak.picdn.net/shutterstock/videos/1011419705/preview/stock-footage-yellow-bellied-marmot-adult-lone-alarmed-nervous-wary-in-summer-in-south-dakota.mp4,PT00H00M12S,Yellow-bellied marmot adult lone alarmed nervous wary in summer in south dakota
7266523,https://ak.picdn.net/shutterstock/videos/7266523/preview/stock-footage-woman-in-skin-tight-black-dress-dancing-on-white-background.mp4,PT00H00M30S,Woman in skin tight black dress dancing on white background
1014298577,https://ak.picdn.net/shutterstock/videos/1014298577/preview/stock-footage-view-from-below-through-the-green-grass-in-pine-forest-in-summer.mp4,PT00H00M13S,View from below through the green grass in pine forest in summer
1010382476,https://ak.picdn.net/shutterstock/videos/1010382476/preview/stock-footage-having-high-tea-in-elegance-and-wealth.mp4,PT00H00M08S,Having high tea in elegance and wealth
8661703,https://ak.picdn.net/shutterstock/videos/8661703/preview/stock-footage-elderly-woman-working-at-weaving-an-oriental-rug-traditional-turkish-carpet.mp4,PT00H00M10S,Elderly woman working at weaving an oriental rug: traditional turkish carpet
1027506347,https://ak.picdn.net/shutterstock/videos/1027506347/preview/stock-footage-defocused-green-psychedelic-light-spots-shines-chaotic-in-dark-room-creative-transitions-natural.mp4,PT00H00M11S,"Defocused green psychedelic light spots shines chaotic in dark room. creative transitions, natural bokeh. 4k footage."
25287032,https://ak.picdn.net/shutterstock/videos/25287032/preview/stock-footage-cool-young-hipster-friends-doing-high-five-and-having-fun-on-a-beach-at-sunset.mp4,PT00H00M10S,Cool young hipster friends doing high five and having fun on a beach at sunset
6077384,https://ak.picdn.net/shutterstock/videos/6077384/preview/stock-footage-time-lapse-of-busy-freeway-traffic-during-rush-hour-in-downtown-los-angeles-pan.mp4,PT00H00M17S,Time lapse of busy freeway traffic during rush hour in downtown los angeles -pan-
1057749493,https://ak.picdn.net/shutterstock/videos/1057749493/preview/stock-footage-retro-digital-fire-and-smoke-multiple-colors.mp4,PT00H00M36S,Retro digital fire and smoke multiple colors
31088842,https://ak.picdn.net/shutterstock/videos/31088842/preview/stock-footage-selective-focus-from-the-blue-sky-to-the-road-sign-white-triangle-with-a-red-border-caution.mp4,PT00H00M21S,"Selective focus from the blue sky to the road sign (white triangle with a red border) ""caution, thanksgiving” is a black silhouette thanksgiving turkey on the plate."
5911784,https://ak.picdn.net/shutterstock/videos/5911784/preview/stock-footage-clouds-mountains-peaks-aspen-colorado-low-clouds-touch-the-peaks-of-snowy-mountains-and-hilltops.mp4,PT00H00M19S,"Clouds mountains peaks aspen colorado. low clouds touch the peaks of snowy mountains and hilltops in beautiful, scenic aspen, colorado."
1039624370,https://ak.picdn.net/shutterstock/videos/1039624370/preview/stock-footage-aerial-drone-video-of-famous-whitewashed-and-colourful-at-the-same-time-picturesque-village-of-oia.mp4,PT00H00M09S,"Aerial drone video of famous whitewashed and colourful at the same time picturesque village of oia built on a cliff, santorini island, cyclades, greece"
